Date,Value
1980-11-22,0.970143
1980-11-23,0.630959
1980-11-24,0.315699
1980-11-25,0.838343
1980-11-26,0.342384
1980-11-27,1.40287
1980-11-28,0.542108
1980-11-29,-0.622512
1980-11-30,-1.40622
1980-12-01,-2.11697
1980-12-02,-2.14124
1980-12-03,-1.6051
1980-12-04,-1.38657
1980-12-05,-1.38825
1980-12-06,-1.33278
1980-12-07,-0.807627
1980-12-08,-0.389982
1980-12-09,-0.390783
1980-12-10,0.101836
1980-12-11,0.802415
1980-12-12,0.601867
1980-12-13,0.383515
1980-12-14,0.799308
1980-12-15,0.760765
1980-12-16,0.315256
1980-12-17,-0.981002
1980-12-18,-1.68987
1980-12-19,-1.46193
1980-12-20,-1.42498
1980-12-21,-1.15887
1980-12-22,-0.754182
1980-12-23,-0.990483
1980-12-24,-0.651121
1980-12-25,0.211471
1980-12-26,0.649264
1980-12-27,1.54718
1980-12-28,1.04492
1980-12-29,0.652931
1980-12-30,0.0460266
1980-12-31,-1.27076
1981-01-01,-1.69249
1981-01-02,-1.53823
1981-01-03,-1.23187
1981-01-04,-0.864606
1981-01-05,-0.929182
1981-01-06,-0.681333
1981-01-07,-0.569013
1981-01-08,-0.971196
1981-01-09,-0.732357
1981-01-10,-0.740614
1981-01-11,-1.14802
1981-01-12,-1.46065
1981-01-13,-1.20931
1981-01-14,-0.953873
1981-01-15,-0.841851
1981-01-16,-0.701694
1981-01-17,-0.902651
1981-01-18,-0.98085
1981-01-19,-0.509125
1981-01-20,-0.654216
1981-01-21,-0.69636
1981-01-22,-0.218946
1981-01-23,-0.182505
1981-01-24,-0.18096
1981-01-25,-0.289553
1981-01-26,0.055755
1981-01-27,-0.065643
1981-01-28,-0.0786475
1981-01-29,-0.395199
1981-01-30,-0.847248
1981-01-31,-1.15707
1981-02-01,-1.35843
1981-02-02,-0.890559
1981-02-03,-0.780582
1981-02-04,-1.12901
1981-02-05,-1.76139
1981-02-06,-2.59026
1981-02-07,-2.88624
1981-02-08,-3.18328
1981-02-09,-2.85763
1981-02-10,-1.54378
1981-02-11,-0.152258
1981-02-12,0.367152
1981-02-13,1.02691
1981-02-14,2.37445
1981-02-15,2.87781
1981-02-16,2.88549
1981-02-17,2.64387
1981-02-18,2.32455
1981-02-19,1.90833
1981-02-20,1.41075
1981-02-21,0.877728
1981-02-22,0.718017
1981-02-23,0.144993
1981-02-24,-0.776835
1981-02-25,-0.942306
1981-02-26,-0.843171
1981-02-27,-0.789345
1981-02-28,-0.838146
1981-03-01,-0.287737
1981-03-02,0.464677
1981-03-03,0.97011
1981-03-04,0.933366
1981-03-05,0.90445
1981-03-06,0.579393
1981-03-07,-0.228436
1981-03-08,-0.643429
1981-03-09,-0.826706
1981-03-10,-0.662683
1981-03-11,-0.868781
1981-03-12,-0.300159
1981-03-13,0.404021
1981-03-14,0.353772
1981-03-15,-0.0919285
1981-03-16,-0.7956
1981-03-17,-1.7403
1981-03-18,-2.04241
1981-03-19,-1.97035
1981-03-20,-1.82671
1981-03-21,-1.1035
1981-03-22,-0.180999
1981-03-23,0.126036
1981-03-24,0.0156774
1981-03-25,-0.0220949
1981-03-26,0.0864333
1981-03-27,0.275498
1981-03-28,0.374504
1981-03-29,0.367254
1981-03-30,0.620613
1981-03-31,0.540573
1981-04-01,0.192829
1981-04-02,0.962542
1981-04-03,1.03336
1981-04-04,0.558672
1981-04-05,0.478216
1981-04-06,0.465662
1981-04-07,0.5071
1981-04-08,0.232767
1981-04-09,-0.196431
1981-04-10,-0.660164
1981-04-11,-1.10467
1981-04-12,-1.04249
1981-04-13,-0.674238
1981-04-14,-0.173475
1981-04-15,0.184784
1981-04-16,0.384962
1981-04-17,0.264879
1981-04-18,0.215586
1981-04-19,0.639065
1981-04-20,1.36759
1981-04-21,1.29635
1981-04-22,1.06414
1981-04-23,0.989843
1981-04-24,1.05642
1981-04-25,0.714394
1981-04-26,0.338916
1981-04-27,0.43927
1981-04-28,0.586248
1981-04-29,-0.0670703
1981-04-30,-0.334742
1981-05-01,0.314436
1981-05-02,0.339123
1981-05-03,-0.200574
1981-05-04,-0.506923
1981-05-05,-1.19526
1981-05-06,-2.14638
1981-05-07,-2.19227
1981-05-08,-1.46649
1981-05-09,-0.710489
1981-05-10,-0.442412
1981-05-11,-0.534997
1981-05-12,-0.377591
1981-05-13,-0.0577982
1981-05-14,-0.000263173
1981-05-15,-0.00706171
1981-05-16,0.1729
1981-05-17,0.179921
1981-05-18,0.195471
1981-05-19,0.201471
1981-05-20,0.471087
1981-05-21,0.584703
1981-05-22,0.572336
1981-05-23,0.558211
1981-05-24,0.399678
1981-05-25,0.0447913
1981-05-26,-0.555702
1981-05-27,-0.70404
1981-05-28,-0.762935
1981-05-29,-0.646456
1981-05-30,-0.168928
1981-05-31,0.100339
1981-06-01,0.539479
1981-06-02,1.31161
1981-06-03,1.75333
1981-06-04,1.69661
1981-06-05,1.34368
1981-06-06,1.45042
1981-06-07,1.35584
1981-06-08,1.24502
1981-06-09,0.921867
1981-06-10,0.503831
1981-06-11,0.162501
1981-06-12,0.0801798
1981-06-13,0.0580298
1981-06-14,-0.020818
1981-06-15,0.220213
1981-06-16,0.468035
1981-06-17,0.269912
1981-06-18,0.455177
1981-06-19,0.923297
1981-06-20,0.913592
1981-06-21,0.636962
1981-06-22,0.583869
1981-06-23,0.558955
1981-06-24,0.159462
1981-06-25,-0.0504958
1981-06-26,0.0298113
1981-06-27,0.110371
1981-06-28,0.517841
1981-06-29,1.14534
1981-06-30,1.16912
1981-07-01,1.10581
1981-07-02,1.39208
1981-07-03,1.35588
1981-07-04,0.817454
1981-07-05,0.61006
1981-07-06,1.02979
1981-07-07,1.34768
1981-07-08,0.83852
1981-07-09,0.173283
1981-07-10,-0.251517
1981-07-11,-0.32283
1981-07-12,-0.497927
1981-07-13,-0.830725
1981-07-14,-0.920114
1981-07-15,-0.953032
1981-07-16,-0.700693
1981-07-17,-0.59703
1981-07-18,-0.472968
1981-07-19,-0.329532
1981-07-20,-0.432564
1981-07-21,-0.624539
1981-07-22,-0.818694
1981-07-23,-0.889726
1981-07-24,-0.630899
1981-07-25,-0.358718
1981-07-26,-0.34988
1981-07-27,-0.332368
1981-07-28,-0.30357
1981-07-29,-0.206754
1981-07-30,-0.171888
1981-07-31,-0.0963622
1981-08-01,0.0237253
1981-08-02,0.516114
1981-08-03,0.767735
1981-08-04,0.717065
1981-08-05,0.369517
1981-08-06,-0.115148
1981-08-07,-0.535076
1981-08-08,-0.536313
1981-08-09,-0.213794
1981-08-10,-0.207133
1981-08-11,0.0938538
1981-08-12,0.464937
1981-08-13,0.720392
1981-08-14,0.985702
1981-08-15,0.854822
1981-08-16,0.677215
1981-08-17,0.59533
1981-08-18,0.551161
1981-08-19,0.736752
1981-08-20,1.28447
1981-08-21,1.27715
1981-08-22,0.638729
1981-08-23,-0.0707424
1981-08-24,-0.786447
1981-08-25,-1.52557
1981-08-26,-1.66123
1981-08-27,-1.29625
1981-08-28,-0.781878
1981-08-29,-0.575939
1981-08-30,-0.261787
1981-08-31,-0.0084455
1981-09-01,0.309393
1981-09-02,0.35522
1981-09-03,0.47123
1981-09-04,0.759151
1981-09-05,0.864181
1981-09-06,0.550468
1981-09-07,0.338338
1981-09-08,0.435052
1981-09-09,0.786875
1981-09-10,0.882933
1981-09-11,0.96043
1981-09-12,0.690319
1981-09-13,0.530591
1981-09-14,0.300503
1981-09-15,0.282371
1981-09-16,0.108044
1981-09-17,-0.14063
1981-09-18,0.30426
1981-09-19,0.887486
1981-09-20,0.887855
1981-09-21,0.863044
1981-09-22,0.577707
1981-09-23,0.182727
1981-09-24,0.239718
1981-09-25,0.408406
1981-09-26,0.466384
1981-09-27,0.676833
1981-09-28,1.01463
1981-09-29,1.08314
1981-09-30,1.32829
1981-10-01,1.32491
1981-10-02,0.539156
1981-10-03,0.165259
1981-10-04,0.522707
1981-10-05,0.742412
1981-10-06,0.306733
1981-10-07,0.397372
1981-10-08,0.319767
1981-10-09,0.124467
1981-10-10,-0.469826
1981-10-11,-1.14409
1981-10-12,-1.48673
1981-10-13,-1.56972
1981-10-14,-1.08109
1981-10-15,-0.389851
1981-10-16,-0.535187
1981-10-17,-0.903798
1981-10-18,-0.529323
1981-10-19,-1.00288
1981-10-20,-1.83682
1981-10-21,-2.13993
1981-10-22,-2.34809
1981-10-23,-2.6147
1981-10-24,-2.38759
1981-10-25,-0.882879
1981-10-26,0.046943
1981-10-27,0.736817
1981-10-28,1.60612
1981-10-29,1.87796
1981-10-30,1.75965
1981-10-31,1.55909
1981-11-01,0.737664
1981-11-02,0.334778
1981-11-03,0.724367
1981-11-04,0.598909
1981-11-05,0.359718
1981-11-06,0.394511
1981-11-07,-0.157264
1981-11-08,0.00818069
1981-11-09,0.047918
1981-11-10,0.382433
1981-11-11,1.13573
1981-11-12,1.11493
1981-11-13,0.451084
1981-11-14,0.276682
1981-11-15,-0.274525
1981-11-16,-0.52458
1981-11-17,-0.448366
1981-11-18,-0.319138
1981-11-19,0.286824
1981-11-20,0.600051
1981-11-21,0.57583
1981-11-22,0.531084
1981-11-23,0.0711266
1981-11-24,-0.438668
1981-11-25,0.150641
1981-11-26,-0.925926
1981-11-27,-0.999537
1981-11-28,0.126581
1981-11-29,0.718674
1981-11-30,1.21537
1981-12-01,2.14038
1981-12-02,2.01823
1981-12-03,1.14817
1981-12-04,1.19053
1981-12-05,1.83741
1981-12-06,1.52834
1981-12-07,0.307427
1981-12-08,-0.950206
1981-12-09,-1.02866
1981-12-10,0.00171843
1981-12-11,0.0501406
1981-12-12,-0.409378
1981-12-13,-0.583218
1981-12-14,-0.184509
1981-12-15,0.0642832
1981-12-16,-0.394037
1981-12-17,0.00676162
1981-12-18,0.795046
1981-12-19,1.2626
1981-12-20,1.08406
1981-12-21,0.602846
1981-12-22,0.682884
1981-12-23,0.741796
1981-12-24,0.980123
1981-12-25,0.949129
1981-12-26,0.697893
1981-12-27,0.411829
1981-12-28,0.293597
1981-12-29,0.584717
1981-12-30,0.839222
1981-12-31,1.17295
1982-01-01,1.09944
1982-01-02,0.955593
1982-01-03,0.530375
1982-01-04,0.292
1982-01-05,0.410387
1982-01-06,0.732644
1982-01-07,0.149452
1982-01-08,-0.400575
1982-01-09,-0.773499
1982-01-10,-0.990686
1982-01-11,-0.983757
1982-01-12,-0.944524
1982-01-13,-0.0675888
1982-01-14,0.345643
1982-01-15,-0.410789
1982-01-16,0.364663
1982-01-17,0.754643
1982-01-18,0.167265
1982-01-19,-0.51246
1982-01-20,-0.917627
1982-01-21,-0.0404261
1982-01-22,0.749676
1982-01-23,1.12756
1982-01-24,1.6734
1982-01-25,1.13041
1982-01-26,1.43417
1982-01-27,1.25274
1982-01-28,0.59112
1982-01-29,0.53662
1982-01-30,0.105363
1982-01-31,-0.16153
1982-02-01,-0.998165
1982-02-02,-2.47283
1982-02-03,-3.02521
1982-02-04,-3.19175
1982-02-05,-3.6758
1982-02-06,-4.14036
1982-02-07,-4.05837
1982-02-08,-3.44566
1982-02-09,-1.84443
1982-02-10,-0.398761
1982-02-11,0.327978
1982-02-12,0.0528653
1982-02-13,0.240011
1982-02-14,1.67253
1982-02-15,3.02652
1982-02-16,3.64285
1982-02-17,3.48343
1982-02-18,2.9354
1982-02-19,2.75396
1982-02-20,1.95141
1982-02-21,1.06418
1982-02-22,0.332572
1982-02-23,0.107627
1982-02-24,-0.177578
1982-02-25,-0.242115
1982-02-26,-0.220195
1982-02-27,-0.276917
1982-02-28,-0.494235
1982-03-01,-0.494556
1982-03-02,-0.0484828
1982-03-03,-0.618425
1982-03-04,-1.15521
1982-03-05,-1.16054
1982-03-06,-1.14467
1982-03-07,-1.30359
1982-03-08,-1.24221
1982-03-09,-0.548985
1982-03-10,0.415653
1982-03-11,0.883286
1982-03-12,1.66172
1982-03-13,1.20754
1982-03-14,0.84973
1982-03-15,0.838273
1982-03-16,-0.338403
1982-03-17,-1.31621
1982-03-18,-0.971972
1982-03-19,-0.583038
1982-03-20,-0.903419
1982-03-21,-1.36994
1982-03-22,-1.4275
1982-03-23,-1.34918
1982-03-24,-0.834604
1982-03-25,-0.140929
1982-03-26,-0.0812341
1982-03-27,-0.00800901
1982-03-28,0.414541
1982-03-29,0.84652
1982-03-30,0.772201
1982-03-31,0.502391
1982-04-01,0.76185
1982-04-02,0.218622
1982-04-03,-0.331577
1982-04-04,-0.73351
1982-04-05,-1.39827
1982-04-06,-2.27873
1982-04-07,-2.76595
1982-04-08,-2.4671
1982-04-09,-1.31433
1982-04-10,-0.22951
1982-04-11,1.16214
1982-04-12,1.77303
1982-04-13,1.65495
1982-04-14,1.48065
1982-04-15,1.54147
1982-04-16,1.4105
1982-04-17,1.1056
1982-04-18,0.652926
1982-04-19,0.144894
1982-04-20,0.0318287
1982-04-21,-0.449273
1982-04-22,-0.850713
1982-04-23,-0.571162
1982-04-24,-0.30027
1982-04-25,0.24806
1982-04-26,1.03686
1982-04-27,1.58051
1982-04-28,2.09289
1982-04-29,2.03122
1982-04-30,1.70158
1982-05-01,1.42815
1982-05-02,1.16849
1982-05-03,0.668254
1982-05-04,-0.071624
1982-05-05,-0.250626
1982-05-06,0.0586269
1982-05-07,-0.105276
1982-05-08,-0.429531
1982-05-09,-0.391659
1982-05-10,-0.0609664
1982-05-11,0.558483
1982-05-12,0.736902
1982-05-13,0.63329
1982-05-14,0.400325
1982-05-15,0.0847521
1982-05-16,-0.0217029
1982-05-17,0.290945
1982-05-18,0.851898
1982-05-19,1.0198
1982-05-20,1.1472
1982-05-21,1.31134
1982-05-22,1.37841
1982-05-23,1.25682
1982-05-24,1.32421
1982-05-25,0.678487
1982-05-26,-0.455466
1982-05-27,-0.955677
1982-05-28,-1.05546
1982-05-29,-1.35141
1982-05-30,-1.64943
1982-05-31,-1.66799
1982-06-01,-1.18189
1982-06-02,-0.74896
1982-06-03,-0.375199
1982-06-04,-0.203066
1982-06-05,-0.147091
1982-06-06,-0.507922
1982-06-07,-0.706703
1982-06-08,-0.745856
1982-06-09,-0.905187
1982-06-10,-0.57413
1982-06-11,0.0310924
1982-06-12,0.297242
1982-06-13,0.200634
1982-06-14,0.0401473
1982-06-15,-0.115717
1982-06-16,-0.337582
1982-06-17,-0.65202
1982-06-18,-0.718427
1982-06-19,-0.450438
1982-06-20,-0.0857937
1982-06-21,-0.0189553
1982-06-22,-0.217766
1982-06-23,-0.517985
1982-06-24,-0.776151
1982-06-25,-0.818985
1982-06-26,-0.497165
1982-06-27,-0.070262
1982-06-28,0.323885
1982-06-29,0.399706
1982-06-30,0.701947
1982-07-01,0.962675
1982-07-02,0.763333
1982-07-03,0.848279
1982-07-04,1.01423
1982-07-05,1.01865
1982-07-06,0.424122
1982-07-07,0.0215655
1982-07-08,0.157539
1982-07-09,0.180328
1982-07-10,0.0915762
1982-07-11,0.126234
1982-07-12,0.177609
1982-07-13,0.161157
1982-07-14,0.240932
1982-07-15,0.0814722
1982-07-16,0.239666
1982-07-17,0.542424
1982-07-18,0.687755
1982-07-19,0.255109
1982-07-20,-0.678195
1982-07-21,-0.877792
1982-07-22,-0.707381
1982-07-23,-0.90948
1982-07-24,-1.02861
1982-07-25,-1.06912
1982-07-26,-1.10991
1982-07-27,-1.4056
1982-07-28,-1.14129
1982-07-29,-0.812698
1982-07-30,-0.387129
1982-07-31,0.0736022
1982-08-01,0.498244
1982-08-02,0.658821
1982-08-03,0.565067
1982-08-04,0.640684
1982-08-05,0.629985
1982-08-06,0.483956
1982-08-07,-0.0388292
1982-08-08,0.162194
1982-08-09,0.682326
1982-08-10,0.861045
1982-08-11,1.19906
1982-08-12,0.81009
1982-08-13,-0.184372
1982-08-14,-0.63181
1982-08-15,-0.506017
1982-08-16,-0.517878
1982-08-17,-0.348568
1982-08-18,-0.645719
1982-08-19,-1.14757
1982-08-20,-1.38084
1982-08-21,-1.32395
1982-08-22,-1.48464
1982-08-23,-1.42985
1982-08-24,-1.00216
1982-08-25,-0.450296
1982-08-26,-0.105462
1982-08-27,0.0908556
1982-08-28,-0.0143246
1982-08-29,-0.261754
1982-08-30,0.0961949
1982-08-31,0.348975
1982-09-01,0.0683734
1982-09-02,-0.0855062
1982-09-03,-0.0226521
1982-09-04,-0.107975
1982-09-05,0.200368
1982-09-06,1.20143
1982-09-07,1.62075
1982-09-08,1.24691
1982-09-09,1.02138
1982-09-10,0.777422
1982-09-11,0.564403
1982-09-12,0.16256
1982-09-13,-0.46529
1982-09-14,-0.932483
1982-09-15,-1.44269
1982-09-16,-1.0285
1982-09-17,-0.983255
1982-09-18,-1.41492
1982-09-19,-1.27312
1982-09-20,-0.834079
1982-09-21,-0.753719
1982-09-22,-0.626711
1982-09-23,-0.701874
1982-09-24,-0.973548
1982-09-25,-0.770727
1982-09-26,-0.236682
1982-09-27,0.030716
1982-09-28,-0.548823
1982-09-29,-0.738159
1982-09-30,-0.0464657
1982-10-01,0.457021
1982-10-02,0.543784
1982-10-03,0.863101
1982-10-04,1.05994
1982-10-05,1.29369
1982-10-06,1.65139
1982-10-07,1.25553
1982-10-08,0.811948
1982-10-09,0.228668
1982-10-10,0.205217
1982-10-11,0.105216
1982-10-12,-0.221056
1982-10-13,-0.549117
1982-10-14,-1.09506
1982-10-15,-1.28441
1982-10-16,-1.2843
1982-10-17,-1.15435
1982-10-18,-1.79779
1982-10-19,-2.19204
1982-10-20,-1.09249
1982-10-21,-0.235526
1982-10-22,0.490016
1982-10-23,0.570944
1982-10-24,0.460594
1982-10-25,0.604195
1982-10-26,0.984835
1982-10-27,0.930398
1982-10-28,0.682994
1982-10-29,0.946835
1982-10-30,1.22459
1982-10-31,1.01743
1982-11-01,0.36476
1982-11-02,-0.148198
1982-11-03,-0.0335221
1982-11-04,1.0462
1982-11-05,0.853004
1982-11-06,0.450049
1982-11-07,-0.433998
1982-11-08,-1.00567
1982-11-09,-0.613189
1982-11-10,-0.622721
1982-11-11,-1.12259
1982-11-12,-1.72902
1982-11-13,-1.38676
1982-11-14,-0.403907
1982-11-15,-0.0402602
1982-11-16,0.332252
1982-11-17,0.900885
1982-11-18,0.708595
1982-11-19,0.191829
1982-11-20,-0.826109
1982-11-21,-1.53248
1982-11-22,-1.77319
1982-11-23,-1.65818
1982-11-24,-1.5224
1982-11-25,-1.18343
1982-11-26,-0.285152
1982-11-27,0.368482
1982-11-28,0.932725
1982-11-29,1.63387
1982-11-30,1.7219
1982-12-01,1.28436
1982-12-02,1.12985
1982-12-03,1.34286
1982-12-04,0.7991
1982-12-05,-0.241653
1982-12-06,-0.745448
1982-12-07,-1.16156
1982-12-08,-0.626544
1982-12-09,-1.34676
1982-12-10,-1.79974
1982-12-11,-1.05658
1982-12-12,0.431511
1982-12-13,0.789803
1982-12-14,0.701419
1982-12-15,1.02829
1982-12-16,1.33378
1982-12-17,1.26723
1982-12-18,0.769251
1982-12-19,0.726402
1982-12-20,0.983636
1982-12-21,1.26263
1982-12-22,1.61161
1982-12-23,1.61295
1982-12-24,1.26957
1982-12-25,0.955867
1982-12-26,0.253032
1982-12-27,-0.671458
1982-12-28,-1.60347
1982-12-29,-1.79547
1982-12-30,-1.13505
1982-12-31,-0.814187
1983-01-01,-0.702346
1983-01-02,0.182561
1983-01-03,0.837652
1983-01-04,1.1008
1983-01-05,1.47504
1983-01-06,1.99627
1983-01-07,2.86591
1983-01-08,3.05983
1983-01-09,2.10455
1983-01-10,1.28235
1983-01-11,1.47815
1983-01-12,1.80989
1983-01-13,1.65402
1983-01-14,0.802823
1983-01-15,0.0104728
1983-01-16,0.205554
1983-01-17,0.619815
1983-01-18,0.591861
1983-01-19,0.482604
1983-01-20,-0.281805
1983-01-21,-1.18039
1983-01-22,-1.82074
1983-01-23,-1.45828
1983-01-24,-0.718554
1983-01-25,-0.448764
1983-01-26,-0.278321
1983-01-27,-0.0827262
1983-01-28,-0.497952
1983-01-29,-0.572105
1983-01-30,-0.229649
1983-01-31,-0.969597
1983-02-01,-1.57629
1983-02-02,-1.16285
1983-02-03,-0.350048
1983-02-04,0.0564238
1983-02-05,0.598769
1983-02-06,1.07617
1983-02-07,1.25434
1983-02-08,0.994636
1983-02-09,0.973963
1983-02-10,0.441193
1983-02-11,0.329407
1983-02-12,1.02523
1983-02-13,0.928053
1983-02-14,0.12083
1983-02-15,-0.417787
1983-02-16,-0.413446
1983-02-17,0.144271
1983-02-18,0.971608
1983-02-19,0.791961
1983-02-20,0.613691
1983-02-21,-0.0616956
1983-02-22,-0.456489
1983-02-23,0.0820025
1983-02-24,0.747876
1983-02-25,0.717114
1983-02-26,0.524491
1983-02-27,0.182714
1983-02-28,-0.384726
1983-03-01,-0.586216
1983-03-02,-0.171111
1983-03-03,0.273901
1983-03-04,0.345015
1983-03-05,-0.209328
1983-03-06,-0.581773
1983-03-07,-0.792727
1983-03-08,-0.832604
1983-03-09,-0.301925
1983-03-10,0.396817
1983-03-11,0.340333
1983-03-12,0.01862
1983-03-13,0.04706
1983-03-14,-0.0303796
1983-03-15,-0.766767
1983-03-16,-1.15585
1983-03-17,-1.2596
1983-03-18,-1.25066
1983-03-19,-1.19111
1983-03-20,-0.89253
1983-03-21,-0.465869
1983-03-22,-0.0324231
1983-03-23,0.153805
1983-03-24,0.172557
1983-03-25,0.203101
1983-03-26,-0.0111316
1983-03-27,0.177439
1983-03-28,0.584369
1983-03-29,0.644737
1983-03-30,0.73834
1983-03-31,0.731262
1983-04-01,0.284286
1983-04-02,0.299274
1983-04-03,-0.081658
1983-04-04,-0.377791
1983-04-05,-0.222485
1983-04-06,-0.260903
1983-04-07,-0.257067
1983-04-08,-0.353711
1983-04-09,-0.255456
1983-04-10,-0.10615
1983-04-11,-0.0384686
1983-04-12,0.0927988
1983-04-13,-0.198937
1983-04-14,-0.778704
1983-04-15,-1.12237
1983-04-16,-1.01316
1983-04-17,-0.762037
1983-04-18,-0.199278
1983-04-19,0.485162
1983-04-20,0.669608
1983-04-21,0.5682
1983-04-22,-0.306875
1983-04-23,-1.29029
1983-04-24,-1.38225
1983-04-25,-1.31328
1983-04-26,-1.58543
1983-04-27,-1.89567
1983-04-28,-1.91791
1983-04-29,-1.55848
1983-04-30,-1.12438
1983-05-01,-0.905193
1983-05-02,-0.222377
1983-05-03,0.605604
1983-05-04,0.854562
1983-05-05,1.05168
1983-05-06,0.966028
1983-05-07,0.690251
1983-05-08,0.324887
1983-05-09,-0.383084
1983-05-10,-0.732793
1983-05-11,-0.672887
1983-05-12,-0.612604
1983-05-13,-0.48168
1983-05-14,-0.303865
1983-05-15,-0.361368
1983-05-16,-0.0427847
1983-05-17,0.709756
1983-05-18,0.431301
1983-05-19,-0.112646
1983-05-20,-0.137001
1983-05-21,-0.139922
1983-05-22,0.0490344
1983-05-23,0.23152
1983-05-24,0.519771
1983-05-25,0.99274
1983-05-26,0.902531
1983-05-27,0.224614
1983-05-28,-0.65254
1983-05-29,-0.985194
1983-05-30,-1.12879
1983-05-31,-1.0907
1983-06-01,-0.69315
1983-06-02,-0.452488
1983-06-03,-0.0267801
1983-06-04,-0.137609
1983-06-05,-0.416832
1983-06-06,-0.409693
1983-06-07,-0.286956
1983-06-08,0.289125
1983-06-09,1.0268
1983-06-10,1.2706
1983-06-11,1.03582
1983-06-12,0.66659
1983-06-13,0.321918
1983-06-14,0.603996
1983-06-15,0.968931
1983-06-16,1.1384
1983-06-17,0.979206
1983-06-18,0.542277
1983-06-19,0.26379
1983-06-20,0.0338058
1983-06-21,-0.0293856
1983-06-22,-0.278255
1983-06-23,-0.439988
1983-06-24,-0.39508
1983-06-25,-0.39701
1983-06-26,-0.304622
1983-06-27,0.0243763
1983-06-28,0.28555
1983-06-29,0.577668
1983-06-30,0.794033
1983-07-01,0.771169
1983-07-02,0.704256
1983-07-03,0.414665
1983-07-04,0.121466
1983-07-05,0.0339271
1983-07-06,0.137723
1983-07-07,0.30252
1983-07-08,0.7464
1983-07-09,1.19584
1983-07-10,1.18119
1983-07-11,1.12639
1983-07-12,1.29038
1983-07-13,0.995342
1983-07-14,0.532861
1983-07-15,-0.155753
1983-07-16,-0.661116
1983-07-17,-0.500741
1983-07-18,0.125523
1983-07-19,0.392268
1983-07-20,0.355255
1983-07-21,0.172706
1983-07-22,0.0599518
1983-07-23,0.0869103
1983-07-24,0.224623
1983-07-25,0.412409
1983-07-26,0.537699
1983-07-27,0.475189
1983-07-28,0.414827
1983-07-29,0.342342
1983-07-30,0.366268
1983-07-31,0.661612
1983-08-01,1.0276
1983-08-02,0.889971
1983-08-03,0.589926
1983-08-04,-0.102657
1983-08-05,0.0544984
1983-08-06,0.421527
1983-08-07,0.205628
1983-08-08,0.175023
1983-08-09,0.321367
1983-08-10,0.520741
1983-08-11,0.778425
1983-08-12,0.887066
1983-08-13,0.893572
1983-08-14,1.06004
1983-08-15,1.18738
1983-08-16,1.13001
1983-08-17,0.715219
1983-08-18,0.378576
1983-08-19,0.423469
1983-08-20,0.0409
1983-08-21,-0.211706
1983-08-22,0.0564367
1983-08-23,0.368351
1983-08-24,0.669864
1983-08-25,0.588718
1983-08-26,0.500652
1983-08-27,0.381287
1983-08-28,-0.0666292
1983-08-29,-0.279297
1983-08-30,-0.357021
1983-08-31,-0.17009
1983-09-01,-0.202355
1983-09-02,0.372474
1983-09-03,0.605616
1983-09-04,0.95001
1983-09-05,1.0197
1983-09-06,0.988608
1983-09-07,0.581859
1983-09-08,0.281184
1983-09-09,0.275008
1983-09-10,0.0941609
1983-09-11,-0.111388
1983-09-12,-0.00286171
1983-09-13,0.405325
1983-09-14,0.8073
1983-09-15,0.8624
1983-09-16,0.719467
1983-09-17,0.114019
1983-09-18,-0.598377
1983-09-19,-0.846971
1983-09-20,-1.05409
1983-09-21,-0.911943
1983-09-22,0.0983564
1983-09-23,0.726294
1983-09-24,1.09333
1983-09-25,0.938309
1983-09-26,0.843151
1983-09-27,0.466644
1983-09-28,-0.226437
1983-09-29,-0.885476
1983-09-30,-0.862989
1983-10-01,-0.324128
1983-10-02,0.0124687
1983-10-03,0.407129
1983-10-04,-0.185378
1983-10-05,-0.907514
1983-10-06,-0.762942
1983-10-07,-0.338738
1983-10-08,-0.401318
1983-10-09,-0.749245
1983-10-10,-1.46548
1983-10-11,-1.53151
1983-10-12,-0.837464
1983-10-13,-0.312266
1983-10-14,-0.269004
1983-10-15,-0.294941
1983-10-16,-0.416438
1983-10-17,0.066679
1983-10-18,0.443519
1983-10-19,0.990205
1983-10-20,1.03617
1983-10-21,0.997613
1983-10-22,1.20265
1983-10-23,1.05565
1983-10-24,0.603913
1983-10-25,0.363329
1983-10-26,0.045718
1983-10-27,0.334511
1983-10-28,0.488034
1983-10-29,0.426817
1983-10-30,0.763697
1983-10-31,0.775623
1983-11-01,0.625075
1983-11-02,1.15122
1983-11-03,1.37416
1983-11-04,1.28608
1983-11-05,0.907368
1983-11-06,0.30263
1983-11-07,-0.248312
1983-11-08,-0.539231
1983-11-09,-0.296299
1983-11-10,0.107332
1983-11-11,0.528529
1983-11-12,0.65271
1983-11-13,0.682048
1983-11-14,0.452483
1983-11-15,0.477341
1983-11-16,0.969776
1983-11-17,1.14864
1983-11-18,1.1548
1983-11-19,0.955724
1983-11-20,0.406911
1983-11-21,-0.073605
1983-11-22,0.481672
1983-11-23,0.506017
1983-11-24,-0.123854
1983-11-25,-0.345793
1983-11-26,-0.161741
1983-11-27,-0.639207
1983-11-28,-1.76785
1983-11-29,-1.94661
1983-11-30,-1.58168
1983-12-01,-0.700846
1983-12-02,0.164037
1983-12-03,0.480919
1983-12-04,0.193513
1983-12-05,-0.520038
1983-12-06,-0.635054
1983-12-07,-0.580866
1983-12-08,-0.295854
1983-12-09,0.312351
1983-12-10,0.740534
1983-12-11,0.435806
1983-12-12,0.537924
1983-12-13,0.300634
